sample_idx,silent_us,silent_ms,frame_bytes
9804,148,0.148,23
9805,145,0.145,23
9806,150,0.15,23
9807,144,0.144,23
9808,153,0.153,23
9809,146,0.146,23
9810,149,0.149,23
9811,146,0.146,23
9812,150,0.15,23
9813,146,0.146,23
9814,154,0.154,23
9815,146,0.146,23
9816,148,0.148,23
9817,144,0.144,23
9818,149,0.149,23
9819,140,0.14,23
9820,150,0.15,23
9821,146,0.146,23
9822,144,0.144,23
9823,145,0.145,23
9824,150,0.15,23
9825,144,0.144,23
9826,149,0.149,23
9827,150,0.15,23
9828,149,0.149,23
9829,144,0.144,23
9830,148,0.148,23
9831,143,0.143,23
9832,149,0.149,23
9833,150,0.15,23
9834,150,0.15,23
9835,140,0.14,23
9836,146,0.146,23
9837,145,0.145,23
9838,153,0.153,23
9839,140,0.14,23
9840,152,0.152,23
9841,140,0.14,23
9842,149,0.149,23
9843,144,0.144,23
9844,148,0.148,23
9845,143,0.143,23
9846,153,0.153,23
9847,141,0.141,23
9848,148,0.148,23
9849,146,0.146,23
9850,149,0.149,23
9851,145,0.145,23
9852,148,0.148,23
9853,150,0.15,23
9854,149,0.149,23
9855,145,0.145,23
9856,148,0.148,23
9857,147,0.147,23
9858,145,0.145,23
9859,149,0.149,23
9860,151,0.151,23
9861,144,0.144,23
9862,150,0.15,23
9863,143,0.143,23
9864,146,0.146,23
9865,145,0.145,23
9866,148,0.148,23
9867,146,0.146,23
9868,149,0.149,23
9869,144,0.144,23
9870,150,0.15,23
9871,142,0.142,23
9872,154,0.154,23
9873,142,0.142,23
9874,149,0.149,23
9875,146,0.146,23
9876,149,0.149,23
9877,142,0.142,23
9878,155,0.155,23
9879,147,0.147,23
9880,149,0.149,23
9881,150,0.15,23
9882,150,0.15,23
9883,146,0.146,23
9884,149,0.149,23
9885,150,0.15,23
9886,148,0.148,23
9887,143,0.143,23
9888,151,0.151,23
9889,145,0.145,23
9890,148,0.148,23
9891,150,0.15,23
9892,146,0.146,23
9893,144,0.144,23
9894,150,0.15,23
9895,145,0.145,23
9896,150,0.15,23
9897,145,0.145,23
9898,155,0.155,23
9899,145,0.145,23
9900,149,0.149,23
9901,144,0.144,23
9902,149,0.149,23
9903,144,0.144,23
9904,154,0.154,23
9905,145,0.145,23
9906,150,0.15,23
9907,143,0.143,23
9908,148,0.148,23
9909,145,0.145,23
9910,153,0.153,23
9911,144,0.144,23
9912,148,0.148,23
9913,143,0.143,23
9914,147,0.147,23
9915,143,0.143,23
9916,151,0.151,23
9917,148,0.148,23
9918,150,0.15,23
9919,144,0.144,23
9920,151,0.151,23
9921,145,0.145,23
9922,149,0.149,23
9923,151,0.151,23
9924,155,0.155,23
9925,145,0.145,23
9926,150,0.15,23
9927,141,0.141,23
9928,149,0.149,23
9929,143,0.143,23
9930,151,0.151,23
9931,140,0.14,23
9932,150,0.15,23
9933,145,0.145,23
9934,149,0.149,23
9935,146,0.146,23
9936,154,0.154,23
9937,144,0.144,23
9938,150,0.15,23
9939,145,0.145,23
9940,144,0.144,23
9941,145,0.145,23
9942,148,0.148,23
9943,148,0.148,23
9944,149,0.149,23
9945,146,0.146,23
9946,148,0.148,23
9947,144,0.144,23
9948,148,0.148,23
9949,150,0.15,23
9950,151,0.151,23
9951,146,0.146,23
9952,149,0.149,23
9953,145,0.145,23
9954,149,0.149,23
9955,150,0.15,23
9956,152,0.152,23
9957,145,0.145,23
9958,152,0.152,23
9959,145,0.145,23
9960,151,0.151,23
9961,144,0.144,23
9962,154,0.154,23
9963,146,0.146,23
9964,148,0.148,23
9965,143,0.143,23
9966,150,0.15,23
9967,140,0.14,23
9968,154,0.154,23
9969,145,0.145,23
9970,148,0.148,23
9971,146,0.146,23
9972,150,0.15,23
9973,144,0.144,23
9974,148,0.148,23
9975,145,0.145,23
9976,145,0.145,23
9977,145,0.145,23
9978,146,0.146,23
9979,140,0.14,23
9980,146,0.146,23
9981,148,0.148,23
9982,148,0.148,23
9983,143,0.143,23
9984,147,0.147,23
9985,143,0.143,23
9986,147,0.147,23
9987,149,0.149,23
9988,151,0.151,23
9989,140,0.14,23
9990,145,0.145,23
9991,146,0.146,23
9992,150,0.15,23
9993,145,0.145,23
9994,155,0.155,23
9995,146,0.146,23
9996,150,0.15,23
9997,145,0.145,23
9998,148,0.148,23
9999,41081,41.081,23
10000,246,0.246,23
10001,225,0.225,23
10002,207,0.207,23
10003,157,0.157,23
10004,159,0.159,23
10005,159,0.159,23
10006,163,0.163,23
10007,152,0.152,23
10008,155,0.155,23
10009,150,0.15,23
10010,155,0.155,23
10011,159,0.159,23
10012,156,0.156,23
10013,172,0.172,23
10014,156,0.156,23
10015,160,0.16,23
10016,150,0.15,23
10017,163,0.163,23
10018,153,0.153,23
10019,157,0.157,23
10020,156,0.156,23
10021,162,0.162,23
10022,153,0.153,23
10023,164,0.164,23
10024,152,0.152,23
10025,168,0.168,23
10026,149,0.149,23
10027,153,0.153,23
10028,150,0.15,23
10029,154,0.154,23
10030,144,0.144,23
10031,151,0.151,23
10032,147,0.147,23
10033,154,0.154,23
10034,148,0.148,23
10035,153,0.153,23
10036,148,0.148,23
10037,152,0.152,23
10038,147,0.147,23
10039,154,0.154,23
10040,148,0.148,23
10041,148,0.148,23
10042,153,0.153,23
10043,154,0.154,23
10044,148,0.148,23
10045,151,0.151,23
10046,147,0.147,23
10047,154,0.154,23
10048,152,0.152,23
10049,158,0.158,23
10050,160,0.16,23
10051,154,0.154,23
10052,148,0.148,23
10053,154,0.154,23
10054,153,0.153,23
10055,155,0.155,23
10056,160,0.16,23
10057,148,0.148,23
10058,144,0.144,23
10059,148,0.148,23
10060,144,0.144,23
10061,153,0.153,23
10062,146,0.146,23
10063,149,0.149,23
10064,145,0.145,23
10065,149,0.149,23
10066,142,0.142,23
10067,149,0.149,23
10068,145,0.145,23
10069,148,0.148,23
10070,145,0.145,23
10071,147,0.147,23
10072,145,0.145,23
10073,148,0.148,23
10074,151,0.151,23
10075,148,0.148,23
10076,144,0.144,23
10077,146,0.146,23
10078,145,0.145,23
10079,148,0.148,23
10080,145,0.145,23
10081,147,0.147,23
10082,143,0.143,23
10083,148,0.148,23
10084,145,0.145,23
10085,148,0.148,23
10086,143,0.143,23
10087,148,0.148,23
10088,146,0.146,23
10089,150,0.15,23
10090,145,0.145,23
10091,153,0.153,23
10092,144,0.144,23
10093,148,0.148,23
10094,143,0.143,23
10095,148,0.148,23
10096,146,0.146,23
10097,148,0.148,23
10098,143,0.143,23
10099,153,0.153,23
10100,143,0.143,23
10101,150,0.15,23
10102,144,0.144,23
10103,150,0.15,23
10104,143,0.143,23
10105,149,0.149,23
10106,150,0.15,23
10107,148,0.148,23
10108,145,0.145,23
10109,146,0.146,23
10110,145,0.145,23
10111,148,0.148,23
10112,150,0.15,23
10113,149,0.149,23
10114,144,0.144,23
10115,149,0.149,23
10116,145,0.145,23
10117,150,0.15,23
10118,145,0.145,23
10119,153,0.153,23
10120,145,0.145,23
10121,150,0.15,23
10122,145,0.145,23
10123,145,0.145,23
10124,145,0.145,23
10125,153,0.153,23
10126,146,0.146,23
10127,147,0.147,23
10128,145,0.145,23
10129,149,0.149,23
10130,143,0.143,23
10131,147,0.147,23
10132,146,0.146,23
10133,144,0.144,23
10134,149,0.149,23
10135,149,0.149,23
10136,145,0.145,23
10137,145,0.145,23
10138,149,0.149,23
10139,149,0.149,23
10140,144,0.144,23
10141,149,0.149,23
10142,145,0.145,23
10143,148,0.148,23
10144,147,0.147,23
10145,149,0.149,23
10146,145,0.145,23
10147,150,0.15,23
10148,144,0.144,23
10149,148,0.148,23
10150,145,0.145,23
10151,153,0.153,23
10152,145,0.145,23
10153,150,0.15,23
10154,145,0.145,23
10155,147,0.147,23
10156,146,0.146,23
10157,152,0.152,23
10158,144,0.144,23
10159,148,0.148,23
10160,145,0.145,23
10161,148,0.148,23
10162,145,0.145,23
10163,149,0.149,23
10164,149,0.149,23
10165,150,0.15,23
10166,144,0.144,23
10167,147,0.147,23
10168,143,0.143,23
10169,148,0.148,23
10170,149,0.149,23
10171,146,0.146,23
10172,144,0.144,23
10173,149,0.149,23
10174,145,0.145,23
10175,146,0.146,23
10176,145,0.145,23
10177,157,0.157,23
10178,144,0.144,23
10179,147,0.147,23
10180,139,0.139,23
10181,149,0.149,23
10182,144,0.144,23
10183,155,0.155,23
10184,144,0.144,23
10185,149,0.149,23
10186,145,0.145,23
10187,149,0.149,23
10188,145,0.145,23
10189,154,0.154,23
10190,146,0.146,23
10191,150,0.15,23
10192,143,0.143,23
10193,148,0.148,23
10194,146,0.146,23
10195,148,0.148,23
10196,149,0.149,23
10197,149,0.149,23
10198,142,0.142,23
10199,149,0.149,23
10200,146,0.146,23
10201,149,0.149,23
10202,149,0.149,23
10203,146,0.146,23
10204,145,0.145,23
10205,148,0.148,23
10206,145,0.145,23
10207,149,0.149,23
10208,144,0.144,23
10209,150,0.15,23
10210,144,0.144,23
10211,147,0.147,23
10212,145,0.145,23
10213,149,0.149,23
10214,144,0.144,23
10215,153,0.153,23
10216,147,0.147,23
10217,149,0.149,23
10218,144,0.144,23
10219,153,0.153,23
10220,145,0.145,23
10221,149,0.149,23
10222,146,0.146,23
10223,148,0.148,23
10224,144,0.144,23
10225,150,0.15,23
10226,144,0.144,23
10227,149,0.149,23
10228,148,0.148,23
10229,144,0.144,23
10230,144,0.144,23
10231,144,0.144,23
10232,145,0.145,23
10233,147,0.147,23
10234,147,0.147,23
10235,149,0.149,23
10236,145,0.145,23
10237,148,0.148,23
10238,143,0.143,23
10239,148,0.148,23
10240,149,0.149,23
10241,154,0.154,23
10242,143,0.143,23
10243,148,0.148,23
10244,142,0.142,23
10245,149,0.149,23
10246,144,0.144,23
10247,153,0.153,23
10248,144,0.144,23
10249,151,0.151,23
10250,144,0.144,23
10251,150,0.15,23
10252,143,0.143,23
10253,149,0.149,23
10254,150,0.15,23
10255,150,0.15,23
10256,144,0.144,23
10257,146,0.146,23
10258,145,0.145,23
10259,148,0.148,23
10260,148,0.148,23
10261,151,0.151,23
10262,150,0.15,23
10263,145,0.145,23
10264,145,0.145,23
10265,151,0.151,23
10266,144,0.144,23
10267,153,0.153,23
10268,144,0.144,23
10269,148,0.148,23
10270,145,0.145,23
10271,150,0.15,23
10272,140,0.14,23
10273,154,0.154,23
10274,145,0.145,23
10275,149,0.149,23
10276,144,0.144,23
10277,145,0.145,23
10278,144,0.144,23
10279,151,0.151,23
10280,142,0.142,23
10281,150,0.15,23
10282,142,0.142,23
10283,144,0.144,23
10284,145,0.145,23
10285,149,0.149,23
10286,148,0.148,23
10287,145,0.145,23
10288,144,0.144,23
10289,147,0.147,23
10290,145,0.145,23
10291,147,0.147,23
10292,149,0.149,23
10293,150,0.15,23
10294,145,0.145,23
10295,148,0.148,23
10296,142,0.142,23
10297,149,0.149,23
10298,142,0.142,23
10299,150,0.15,23
10300,145,0.145,23
10301,148,0.148,23
10302,143,0.143,23
10303,144,0.144,23
10304,145,0.145,23
10305,157,0.157,23
10306,144,0.144,23
10307,149,0.149,23
10308,140,0.14,23
10309,148,0.148,23
10310,144,0.144,23
10311,147,0.147,23
10312,148,0.148,23
10313,151,0.151,23
10314,145,0.145,23
10315,149,0.149,23
10316,144,0.144,23
10317,149,0.149,23
10318,150,0.15,23
10319,148,0.148,23
10320,143,0.143,23
10321,149,0.149,23
10322,145,0.145,23
10323,147,0.147,23
10324,140,0.14,23
10325,153,0.153,23
10326,142,0.142,23
10327,143,0.143,23
10328,145,0.145,23
10329,148,0.148,23
10330,143,0.143,23
10331,153,0.153,23
10332,145,0.145,23
10333,146,0.146,23
10334,145,0.145,23
10335,149,0.149,23
10336,146,0.146,23
10337,148,0.148,23
10338,150,0.15,23
10339,147,0.147,23
10340,142,0.142,23
10341,146,0.146,23
10342,140,0.14,23
10343,146,0.146,23
10344,147,0.147,23
10345,150,0.15,23
10346,144,0.144,23
10347,150,0.15,23
10348,145,0.145,23
10349,149,0.149,23
10350,142,0.142,23
10351,155,0.155,23
10352,143,0.143,23
10353,145,0.145,23
10354,143,0.143,23
10355,149,0.149,23
10356,142,0.142,23
10357,151,0.151,23
10358,143,0.143,23
10359,148,0.148,23
10360,145,0.145,23
10361,151,0.151,23
10362,144,0.144,23
10363,153,0.153,23
10364,143,0.143,23
10365,149,0.149,23
10366,144,0.144,23
10367,148,0.148,23
10368,143,0.143,23
10369,147,0.147,23
10370,144,0.144,23
10371,149,0.149,23
10372,145,0.145,23
10373,149,0.149,23
10374,143,0.143,23
10375,148,0.148,23
10376,148,0.148,23
10377,151,0.151,23
10378,144,0.144,23
10379,150,0.15,23
10380,144,0.144,23
10381,149,0.149,23
10382,144,0.144,23
10383,154,0.154,23
10384,143,0.143,23
10385,145,0.145,23
10386,145,0.145,23
10387,148,0.148,23
10388,140,0.14,23
10389,152,0.152,23
10390,147,0.147,23
10391,150,0.15,23
10392,145,0.145,23
10393,148,0.148,23
10394,141,0.141,23
10395,150,0.15,23
10396,148,0.148,23
10397,149,0.149,23
10398,144,0.144,23
10399,147,0.147,23
10400,144,0.144,23
10401,149,0.149,23
10402,148,0.148,23
10403,147,0.147,23
10404,145,0.145,23
10405,150,0.15,23
10406,146,0.146,23
10407,149,0.149,23
10408,145,0.145,23
10409,154,0.154,23
10410,139,0.139,23
10411,149,0.149,23
10412,144,0.144,23
10413,144,0.144,23
10414,143,0.143,23
10415,153,0.153,23
10416,145,0.145,23
10417,149,0.149,23
10418,141,0.141,23
10419,147,0.147,23
10420,144,0.144,23
10421,148,0.148,23
10422,145,0.145,23
10423,149,0.149,23
10424,144,0.144,23
10425,149,0.149,23
10426,144,0.144,23
10427,145,0.145,23
10428,147,0.147,23
10429,149,0.149,23
10430,145,0.145,23
10431,145,0.145,23
10432,144,0.144,23
10433,152,0.152,23
10434,149,0.149,23
10435,150,0.15,23
10436,146,0.146,23
10437,150,0.15,23
10438,143,0.143,23
10439,149,0.149,23
10440,139,0.139,23
10441,154,0.154,23
10442,145,0.145,23
10443,149,0.149,23
10444,145,0.145,23
10445,148,0.148,23
10446,144,0.144,23
10447,154,0.154,23
10448,144,0.144,23
10449,148,0.148,23
10450,140,0.14,23
10451,148,0.148,23
10452,140,0.14,23
10453,149,0.149,23
10454,150,0.15,23
10455,150,0.15,23
10456,144,0.144,23
10457,148,0.148,23
10458,145,0.145,23
10459,147,0.147,23
10460,147,0.147,23
10461,147,0.147,23
10462,144,0.144,23
10463,149,0.149,23
10464,143,0.143,23
10465,146,0.146,23
10466,144,0.144,23
10467,152,0.152,23
10468,143,0.143,23
10469,150,0.15,23
10470,144,0.144,23
10471,148,0.148,23
10472,145,0.145,23
10473,155,0.155,23
10474,146,0.146,23
10475,148,0.148,23
10476,143,0.143,23
10477,145,0.145,23
10478,144,0.144,23
10479,150,0.15,23
10480,147,0.147,23
10481,148,0.148,23
10482,142,0.142,23
10483,148,0.148,23
10484,143,0.143,23
10485,147,0.147,23
10486,145,0.145,23
10487,147,0.147,23
10488,144,0.144,23
10489,149,0.149,23
10490,144,0.144,23
10491,147,0.147,23
10492,139,0.139,23
10493,150,0.15,23
10494,145,0.145,23
10495,144,0.144,23
10496,146,0.146,23
10497,149,0.149,23
10498,145,0.145,23
10499,153,0.153,23
10500,145,0.145,23
10501,145,0.145,23
10502,144,0.144,23
10503,149,0.149,23
10504,145,0.145,23
10505,153,0.153,23
10506,146,0.146,23
10507,147,0.147,23
10508,144,0.144,23
10509,150,0.15,23
10510,144,0.144,23
10511,149,0.149,23
10512,149,0.149,23
10513,148,0.148,23
10514,145,0.145,23
10515,147,0.147,23
10516,143,0.143,23
10517,144,0.144,23
10518,153,0.153,23
10519,149,0.149,23
10520,146,0.146,23
10521,144,0.144,23
10522,142,0.142,23
10523,148,0.148,23
10524,143,0.143,23
10525,153,0.153,23
10526,144,0.144,23
10527,142,0.142,23
10528,143,0.143,23
10529,149,0.149,23
10530,144,0.144,23
10531,155,0.155,23
10532,144,0.144,23
10533,150,0.15,23
10534,144,0.144,23
10535,148,0.148,23
10536,143,0.143,23
10537,148,0.148,23
10538,147,0.147,23
10539,144,0.144,23
10540,146,0.146,23
10541,148,0.148,23
10542,146,0.146,23
10543,149,0.149,23
10544,149,0.149,23
10545,150,0.15,23
10546,144,0.144,23
10547,149,0.149,23
10548,144,0.144,23
10549,147,0.147,23
10550,142,0.142,23
10551,146,0.146,23
10552,145,0.145,23
10553,149,0.149,23
10554,146,0.146,23
10555,148,0.148,23
10556,142,0.142,23
10557,150,0.15,23
10558,146,0.146,23
10559,149,0.149,23
10560,144,0.144,23
10561,152,0.152,23
10562,145,0.145,23
10563,152,0.152,23
10564,145,0.145,23
10565,150,0.15,23
10566,144,0.144,23
10567,149,0.149,23
10568,144,0.144,23
10569,150,0.15,23
10570,148,0.148,23
10571,149,0.149,23
10572,146,0.146,23
10573,148,0.148,23
10574,144,0.144,23
10575,148,0.148,23
10576,149,0.149,23
10577,151,0.151,23
10578,144,0.144,23
10579,147,0.147,23
10580,145,0.145,23
10581,149,0.149,23
10582,145,0.145,23
10583,154,0.154,23
10584,144,0.144,23
10585,149,0.149,23
10586,144,0.144,23
10587,150,0.15,23
10588,142,0.142,23
10589,153,0.153,23
10590,141,0.141,23
10591,148,0.148,23
10592,145,0.145,23
10593,148,0.148,23
10594,144,0.144,23
10595,148,0.148,23
10596,145,0.145,23
10597,148,0.148,23
10598,145,0.145,23
10599,148,0.148,23
10600,146,0.146,23
10601,149,0.149,23
10602,146,0.146,23
10603,153,0.153,23
10604,142,0.142,23
10605,146,0.146,23
10606,142,0.142,23
10607,149,0.149,23
10608,148,0.148,23
10609,150,0.15,23
10610,145,0.145,23
10611,149,0.149,23
10612,143,0.143,23
10613,148,0.148,23
10614,143,0.143,23
10615,151,0.151,23
10616,142,0.142,23
10617,149,0.149,23
10618,144,0.144,23
10619,149,0.149,23
10620,144,0.144,23
10621,150,0.15,23
10622,142,0.142,23
10623,150,0.15,23
10624,144,0.144,23
10625,149,0.149,23
10626,144,0.144,23
10627,149,0.149,23
10628,148,0.148,23
10629,148,0.148,23
10630,144,0.144,23
10631,148,0.148,23
10632,140,0.14,23
10633,146,0.146,23
10634,150,0.15,23
10635,149,0.149,23
10636,143,0.143,23
10637,147,0.147,23
10638,145,0.145,23
10639,149,0.149,23
10640,142,0.142,23
10641,154,0.154,23
10642,142,0.142,23
10643,146,0.146,23
10644,145,0.145,23
10645,148,0.148,23
10646,147,0.147,23
10647,153,0.153,23
10648,141,0.141,23
10649,148,0.148,23
10650,145,0.145,23
10651,148,0.148,23
10652,145,0.145,23
10653,150,0.15,23
10654,149,0.149,23
10655,149,0.149,23
10656,145,0.145,23
10657,147,0.147,23
10658,144,0.144,23
10659,142,0.142,23
10660,146,0.146,23
10661,145,0.145,23
10662,145,0.145,23
10663,150,0.15,23
10664,144,0.144,23
10665,149,0.149,23
10666,143,0.143,23
10667,149,0.149,23
10668,144,0.144,23
10669,144,0.144,23
10670,145,0.145,23
10671,148,0.148,23
10672,144,0.144,23
10673,153,0.153,23
10674,146,0.146,23
10675,150,0.15,23
10676,145,0.145,23
10677,144,0.144,23
10678,144,0.144,23
10679,153,0.153,23
10680,145,0.145,23
10681,149,0.149,23
10682,143,0.143,23
10683,148,0.148,23
10684,145,0.145,23
10685,146,0.146,23
10686,148,0.148,23
10687,144,0.144,23
10688,144,0.144,23
10689,152,0.152,23
10690,144,0.144,23
10691,147,0.147,23
10692,148,0.148,23
10693,151,0.151,23
10694,144,0.144,23
10695,149,0.149,23
10696,142,0.142,23
10697,147,0.147,23
10698,142,0.142,23
10699,151,0.151,23
10700,143,0.143,23
10701,150,0.15,23
10702,144,0.144,23
10703,146,0.146,23
10704,145,0.145,23
10705,153,0.153,23
10706,143,0.143,23
10707,148,0.148,23
10708,144,0.144,23
10709,148,0.148,23
10710,145,0.145,23
10711,147,0.147,23
10712,148,0.148,23
10713,149,0.149,23
10714,144,0.144,23
10715,148,0.148,23
10716,142,0.142,23
10717,149,0.149,23
10718,148,0.148,23
10719,149,0.149,23
10720,144,0.144,23
10721,146,0.146,23
10722,143,0.143,23
10723,148,0.148,23
10724,145,0.145,23
10725,154,0.154,23
10726,143,0.143,23
10727,145,0.145,23
10728,147,0.147,23
10729,151,0.151,23
10730,139,0.139,23
10731,157,0.157,23
10732,145,0.145,23
10733,149,0.149,23
10734,143,0.143,23
10735,148,0.148,23
10736,144,0.144,23
10737,151,0.151,23
10738,146,0.146,23
10739,149,0.149,23
10740,144,0.144,23
10741,146,0.146,23
10742,145,0.145,23
10743,148,0.148,23
10744,147,0.147,23
10745,148,0.148,23
10746,145,0.145,23
10747,149,0.149,23
10748,144,0.144,23
10749,149,0.149,23
10750,144,0.144,23
10751,148,0.148,23
10752,147,0.147,23
10753,149,0.149,23
10754,145,0.145,23
10755,147,0.147,23
10756,143,0.143,23
10757,152,0.152,23
10758,140,0.14,23
10759,146,0.146,23
10760,144,0.144,23
10761,144,0.144,23
10762,145,0.145,23
10763,152,0.152,23
10764,146,0.146,23
10765,148,0.148,23
10766,143,0.143,23
10767,148,0.148,23
10768,144,0.144,23
10769,149,0.149,23
10770,149,0.149,23
10771,149,0.149,23
10772,143,0.143,23
10773,144,0.144,23
10774,147,0.147,23
10775,147,0.147,23
10776,150,0.15,23
10777,144,0.144,23
10778,145,0.145,23
10779,148,0.148,23
10780,142,0.142,23
10781,149,0.149,23
10782,141,0.141,23
10783,152,0.152,23
10784,144,0.144,23
10785,150,0.15,23
10786,145,0.145,23
10787,143,0.143,23
10788,143,0.143,23
10789,154,0.154,23
10790,145,0.145,23
10791,149,0.149,23
10792,144,0.144,23
10793,150,0.15,23
10794,143,0.143,23
10795,148,0.148,23
10796,150,0.15,23
10797,149,0.149,23
10798,145,0.145,23
10799,148,0.148,23
10800,145,0.145,23
10801,145,0.145,23
10802,148,0.148,23
10803,150,0.15,23
10804,145,0.145,23
10805,149,0.149,23
10806,145,0.145,23
10807,147,0.147,23
10808,148,0.148,23
10809,151,0.151,23
10810,144,0.144,23
10811,146,0.146,23
10812,143,0.143,23
10813,149,0.149,23
10814,144,0.144,23
10815,151,0.151,23
10816,145,0.145,23
10817,152,0.152,23
10818,144,0.144,23
10819,147,0.147,23
10820,145,0.145,23
10821,153,0.153,23
10822,145,0.145,23
10823,144,0.144,23
10824,144,0.144,23
10825,146,0.146,23
10826,142,0.142,23
10827,151,0.151,23
10828,144,0.144,23
10829,147,0.147,23
10830,143,0.143,23
10831,147,0.147,23
10832,144,0.144,23
10833,149,0.149,23
10834,148,0.148,23
10835,151,0.151,23
10836,144,0.144,23
10837,148,0.148,23
10838,144,0.144,23
10839,146,0.146,23
10840,143,0.143,23
10841,151,0.151,23
10842,142,0.142,23
10843,145,0.145,23
10844,145,0.145,23
10845,148,0.148,23
10846,146,0.146,23
10847,153,0.153,23
10848,144,0.144,23
10849,146,0.146,23
10850,145,0.145,23
10851,148,0.148,23
10852,140,0.14,23
10853,145,0.145,23
10854,145,0.145,23
10855,149,0.149,23
10856,147,0.147,23
10857,148,0.148,23
10858,144,0.144,23
10859,154,0.154,23
10860,150,0.15,23
10861,146,0.146,23
10862,142,0.142,23
10863,149,0.149,23
10864,145,0.145,23
10865,149,0.149,23
10866,148,0.148,23
10867,151,0.151,23
10868,141,0.141,23
10869,148,0.148,23
10870,140,0.14,23
10871,149,0.149,23
10872,143,0.143,23
10873,151,0.151,23
10874,146,0.146,23
10875,149,0.149,23
10876,142,0.142,23
10877,149,0.149,23
10878,145,0.145,23
10879,154,0.154,23
10880,148,0.148,23
10881,151,0.151,23
10882,144,0.144,23
10883,148,0.148,23
10884,144,0.144,23
10885,144,0.144,23
10886,149,0.149,23
10887,150,0.15,23
10888,145,0.145,23
10889,150,0.15,23
10890,146,0.146,23
10891,148,0.148,23
10892,149,0.149,23
10893,149,0.149,23
10894,145,0.145,23
10895,147,0.147,23
10896,145,0.145,23
10897,149,0.149,23
10898,144,0.144,23
10899,153,0.153,23
10900,145,0.145,23
10901,149,0.149,23
10902,149,0.149,23
10903,149,0.149,23
10904,145,0.145,23
10905,152,0.152,23
10906,143,0.143,23
10907,149,0.149,23
10908,140,0.14,23
10909,147,0.147,23
10910,145,0.145,23
10911,147,0.147,23
10912,148,0.148,23
10913,146,0.146,23
10914,142,0.142,23
10915,146,0.146,23
10916,142,0.142,23
10917,151,0.151,23
10918,148,0.148,23
10919,149,0.149,23
10920,145,0.145,23
10921,147,0.147,23
10922,144,0.144,23
10923,150,0.15,23
10924,144,0.144,23
10925,151,0.151,23
10926,145,0.145,23
10927,147,0.147,23
10928,144,0.144,23
10929,143,0.143,23
10930,145,0.145,23
10931,154,0.154,23
10932,145,0.145,23
10933,148,0.148,23
10934,145,0.145,23
10935,150,0.15,23
10936,145,0.145,23
10937,153,0.153,23
10938,143,0.143,23
10939,149,0.149,23
10940,144,0.144,23
10941,148,0.148,23
10942,143,0.143,23
10943,150,0.15,23
10944,147,0.147,23
10945,149,0.149,23
10946,143,0.143,23
10947,149,0.149,23
10948,145,0.145,23
10949,149,0.149,23
10950,148,0.148,23
10951,150,0.15,23
10952,140,0.14,23
10953,143,0.143,23
10954,143,0.143,23
10955,148,0.148,23
10956,145,0.145,23
10957,152,0.152,23
10958,144,0.144,23
10959,149,0.149,23
10960,144,0.144,23
10961,148,0.148,23
10962,144,0.144,23
10963,153,0.153,23
10964,145,0.145,23
10965,150,0.15,23
10966,144,0.144,23
10967,149,0.149,23
10968,145,0.145,23
10969,148,0.148,23
10970,148,0.148,23
10971,148,0.148,23
10972,145,0.145,23
10973,145,0.145,23
10974,143,0.143,23
10975,147,0.147,23
10976,150,0.15,23
10977,145,0.145,23
10978,143,0.143,23
10979,148,0.148,23
10980,145,0.145,23
10981,150,0.15,23
10982,143,0.143,23
10983,153,0.153,23
10984,143,0.143,23
10985,145,0.145,23
10986,142,0.142,23
10987,151,0.151,23
10988,142,0.142,23
10989,154,0.154,23
10990,144,0.144,23
10991,148,0.148,23
10992,145,0.145,23
10993,148,0.148,23
10994,144,0.144,23
10995,145,0.145,23
10996,147,0.147,23
10997,148,0.148,23
10998,143,0.143,23
10999,148,0.148,23
11000,145,0.145,23
11001,150,0.15,23
11002,148,0.148,23
11003,148,0.148,23
11004,143,0.143,23
11005,144,0.144,23
11006,144,0.144,23
11007,149,0.149,23
11008,147,0.147,23
11009,147,0.147,23
11010,145,0.145,23
11011,148,0.148,23
11012,144,0.144,23
11013,148,0.148,23
11014,143,0.143,23
11015,152,0.152,23
11016,143,0.143,23
11017,148,0.148,23
11018,1885,1.885,23
11019,157,0.157,23
11020,156,0.156,23
11021,146,0.146,23
11022,155,0.155,23
11023,153,0.153,23
11024,153,0.153,23
11025,148,0.148,23
11026,153,0.153,23
11027,146,0.146,23
11028,150,0.15,23
11029,151,0.151,23
11030,157,0.157,23
11031,141,0.141,23
11032,143,0.143,23
11033,146,0.146,23
11034,149,0.149,23
11035,145,0.145,23
11036,146,0.146,23
11037,143,0.143,23
11038,151,0.151,23
11039,145,0.145,23
11040,149,0.149,23
11041,145,0.145,23
11042,151,0.151,23
11043,145,0.145,23
11044,150,0.15,23
11045,145,0.145,23
11046,149,0.149,23
11047,142,0.142,23
11048,148,0.148,23
11049,145,0.145,23
11050,149,0.149,23
11051,144,0.144,23
11052,147,0.147,23
11053,144,0.144,23
11054,149,0.149,23
11055,148,0.148,23
11056,143,0.143,23
11057,145,0.145,23
11058,143,0.143,23
11059,143,0.143,23
11060,150,0.15,23
11061,145,0.145,23
11062,150,0.15,23
11063,145,0.145,23
11064,149,0.149,23
11065,144,0.144,23
11066,147,0.147,23
11067,144,0.144,23
11068,153,0.153,23
11069,145,0.145,23
11070,149,0.149,23
11071,143,0.143,23
11072,153,0.153,23
11073,145,0.145,23
